Channel,Group,Source,Link
青岛4,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000503/index.m3u8
青岛4,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000503/index.m3u8
青岛5,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000504/index.m3u8
青岛5,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000504/index.m3u8
青岛6,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000505/index.m3u8
青岛6,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000505/index.m3u8
青岛城阳频道,difang,官方,http://pili-live-hls.56.i2863.com/i2863-56/live_56_307317.m3u8
青岛中华美食,difang,江苏移动[CDN],http://223.110.243.148/ott.js.chinamobile.com/PLTV/3/224/3221227647/index.m3u8
青岛中华美食,difang,江苏移动[CDN],http://183.207.248.208/ott.js.chinamobile.com/PLTV/3/224/3221227017/index.m3u8
青岛中华美食,difang,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225924/index.m3u8
青铜峡公共,difang,宁夏广电,http://httpdvb.slave.nx96200.cn:13164/playurl?playtype=live&protocol=hls&accesstoken=R601F51ABU30989182K7769060BI183360DFPBM3222C25V1020DZ9C465W16615682404EF1EB&playtoken=31648YBGNZQKEGQ10&rate=org&programid=4200900255.m3u8
青州生活频道,difang,官方,http://sdqz.chinashadt.com:2036/live/stream:2.stream/playlist.m3u8
青州文化旅游,difang,官方,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
青州文化旅游HD,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001057/index.m3u8
青州文化旅游HD,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00001057/index.m3u8
青州综合HD,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001042/index.m3u8
青州综合HD,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00001042/index.m3u8
青州综合频道,difang,官方,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
清丰HD,difang,河南大象融媒,http://live.dxhmt.cn:9081/tv/10922-1.m3u8
清远综合,difang,官方,http://dslive.grtn.cn/qyzh/sd/live.m3u8
曲阜新闻综合,difang,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00001052/index.m3u8
曲阜新闻综合,difang,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00001052/index.m3u8
确山HD,difang,河南大象融媒,http://live.dxhmt.cn:9081/tv/11725-1.m3u8
日照科技生活,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000263/index.m3u8
日照科技生活,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000263/index.m3u8
日照新闻综合,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000262/index.m3u8
日照新闻综合,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000262/index.m3u8
荣昌综合频道,difang,官方,http://183.64.181.25:40023/rongchang01.m3u8
荣成综合HD,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001053/index.m3u8
荣成综合HD,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00001053/index.m3u8
汝州HD,difang,河南大象融媒,http://live.dxhmt.cn:9081/tv/10482-1.m3u8
汝州科教HD,difang,河南大象融媒,http://live.dxhmt.cn:9081/tv/10482-2.m3u8
乳山HD,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001049/index.m3u8
乳山HD,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00001049/index.m3u8
乳山新闻,difang,齐鲁网,http://jsylivealone302.iqilu.com/live/rushan_tv01.m3u8
三明公共频道,difang,官方,http://stream.smntv.cn/smtv2/sd/live.m3u8
山东公共,difang,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000053/index.m3u8
山东公共,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000053/index.m3u8
山东公共HD,difang,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000314/index.m3u8
山东公共HD,difang,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000314/index.m3u8
山东公共HD,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000314/index.m3u8
山东教育,difang,江西移动,http://223.82.250.72/live/shandongjy/1.m3u8
山东教育HD,difang,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000331/index.m3u8
山东教育卫视HD,difang,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000331/index.m3u8
山东教育卫视HD,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000331/index.m3u8
山东教育卫视HD,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000331/index.m3u8
山东居家购物,difang,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000700/index.m3u8
山东居家购物,difang,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000700/index.m3u8
山东居家购物,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000700/index.m3u8
山东居家购物,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000700/index.m3u8
山东农科,difang,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000058/index.m3u8
山东农科,difang,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000058/index.m3u8
山东农科,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000058/index.m3u8
山东农科,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000058/index.m3u8
山东农科HD,difang,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000339/index.m3u8
山东农科HD,difang,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000339/index.m3u8
山东农科HD,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000339/index.m3u8
山东农科HD,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000339/index.m3u8
山东齐鲁,difang,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000052/index.m3u8
山东齐鲁,difang,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000052/index.m3u8
山东齐鲁,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000052/index.m3u8
山东齐鲁,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000052/index.m3u8
山东齐鲁HD,difang,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000313/index.m3u8
山东齐鲁HD,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000313/index.m3u8
山东齐鲁HD,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000313/index.m3u8
山东少儿,difang,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000059/index.m3u8
山东少儿,difang,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000059/index.m3u8
山东少儿,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000059/index.m3u8
山东少儿,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000059/index.m3u8
山东少儿HD,difang,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000340/index.m3u8
山东少儿HD,difang,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000340/index.m3u8
山东少儿HD,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000340/index.m3u8
山东少儿HD,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000340/index.m3u8
山东生活,difang,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000055/index.m3u8
山东生活,difang,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000055/index.m3u8
山东生活,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000055/index.m3u8
山东生活,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000055/index.m3u8
山东生活HD,difang,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000336/index.m3u8
山东生活HD,difang,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000336/index.m3u8
山东生活HD,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000336/index.m3u8
山东生活HD,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000336/index.m3u8
山东体育,difang,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000057/index.m3u8
山东体育,difang,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000057/index.m3u8
山东体育,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000057/index.m3u8
山东体育,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000057/index.m3u8
山东体育HD,difang,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000315/index.m3u8
山东体育HD,difang,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000315/index.m3u8
山东体育HD,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000315/index.m3u8
山东体育HD,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000315/index.m3u8
山东新闻,difang,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000053/index.m3u8
山东新闻,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000053/index.m3u8
山东新闻HD,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000314/index.m3u8
山东影视,difang,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000056/index.m3u8
山东影视,difang,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000056/index.m3u8
山东影视,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000056/index.m3u8
山东影视,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000056/index.m3u8
山东影视HD,difang,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000337/index.m3u8
山东影视HD,difang,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000337/index.m3u8
山东影视HD,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000337/index.m3u8
山东影视HD,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000337/index.m3u8
山东综艺,difang,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000054/index.m3u8
山东综艺,difang,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000054/index.m3u8
山东综艺,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000054/index.m3u8
山东综艺,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000054/index.m3u8
山东综艺HD,difang,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000338/index.m3u8
山东综艺HD,difang,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000338/index.m3u8
山东综艺HD,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000338/index.m3u8
山东综艺HD,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000338/index.m3u8
山亭影视,difang,齐鲁网,https://jsylivealone302.iqilu.com/live/shanting_tv02.m3u8
山亭综合,difang,齐鲁网,https://jsylivealone302.iqilu.com/live/shanting_tv01.m3u8
山西优购物,difang,江苏移动[CDN],http://223.110.243.140/ott.js.chinamobile.com/PLTV/3/224/3221227582/index.m3u8
山西优购物,difang,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226356/index.m3u8
山西优购物HD,difang,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226386/1.m3u8
山西优购物HD,difang,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226219/index.m3u8
陕视直播,difang,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226408/index.m3u8
陕西公共,difang,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226361/index.m3u8
陕西乐家购物,difang,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226362/index.m3u8
陕西生活,difang,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226358/index.m3u8
陕西生活,difang,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226359/index.m3u8
陕西体育休闲,difang,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226363/index.m3u8
陕西西部电影,difang,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226364/index.m3u8
陕西新闻资讯,difang,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226357/index.m3u8
陕西影视,difang,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226360/index.m3u8
汕头综合,difang,官方,http://dslive.grtn.cn/stzh/sd/live.m3u8
汕尾公共,difang,官方,http://dslive.grtn.cn/swzh/sd/live.m3u8
商河影视,difang,齐鲁网,http://jsylivealone302.iqilu.com/live/shanghe_tv02.m3u8
商河综合,difang,齐鲁网,http://jsylivealone302.iqilu.com/live/shanghe_tv01.m3u8
商洛1,difang,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226378/index.m3u8
上蔡HD,difang,河南大象融媒,http://live.dxhmt.cn:9081/tv/11722-1.m3u8
上海东方购物,difang,拉萨移动,http://117.136.154.91/PLTV/88888888/224/3221225849/index.m3u8
上海东方购物,difang,咪咕爱看,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229588/index.m3u8
上海哈哈炫动,difang,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226421/1.m3u8
上海哈哈炫动,difang,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225909/1.m3u8
上海哈哈炫动,difang,贵州移动[CDN],http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225689/1/index.m3u8?fmt=ts2hls
上海哈哈炫动,difang,江苏移动[CDN],http://223.110.243.167/ott.js.chinamobile.com/PLTV/3/224/3221227586/index.m3u8
上海哈哈炫动,difang,江苏移动[CDN],http://183.207.248.141/ott.js.chinamobile.com/PLTV/3/224/3221226388/index.m3u8
上海哈哈炫动,difang,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225720/index.m3u8
上海哈哈炫动,difang,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225560/index.m3u8?fmt=ts2hls
上海哈哈炫动,difang,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225554/index.m3u8
上海哈哈炫动,difang,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000050/index.m3u8
上海哈哈炫动,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000050/index.m3u8
上海哈哈炫动,difang,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226213/index.m3u8
上海纪实人文,difang,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225605/index.m3u8
上海纪实人文HD,difang,贵州移动[CDN],http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221225767/1/index.m3u8?fmt=ts2hls
上海纪实人文HD,difang,贵州移动[CDN],http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226144/1/index.m3u8?fmt=ts2hls
上海纪实人文HD,difang,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/docuchina.m3u8
上海纪实人文HD,difang,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
上海纪实人文HD,difang,江苏移动[CDN],http://223.110.245.156/ott.js.chinamobile.com/PLTV/3/224/3221227674/index.m3u8
上海纪实人文HD,difang,江苏移动[CDN],http://183.207.249.171/ott.js.chinamobile.com/PLTV/3/224/3221227635/index.m3u8
上海纪实人文HD,difang,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225654/index.m3u8
上海纪实人文HD,difang,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225609/index.m3u8?fmt=ts2hls
上海纪实人文HD,difang,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225655/index.m3u8
上海纪实人文HD,difang,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226230/index.m3u8
上海金山电视台,difang,官方,http://live.mudu.tv/watch/4zbn2f.m3u8
上海新闻综合,difang,上海移动[易视腾],http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=bestzb&Contentid=7487426726248458200&livemode=1&stbId=2
上海这一刻魔都眼,difang,官方,http://bililive.kksmg.com/hls/sdi80/playlist.m3u8
上虞1新闻综合,difang,官方,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
上虞3新商都,difang,官方,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
韶关综合,difang,官方,http://dslive.grtn.cn/sgxwzhHD/sd/live.m3u8
邵东综合频道,difang,官方,http://hnsd.chinashadt.com:2036/live/stream:shaodong.stream/playlist.m3u8
社旗HD,difang,河南大象融媒,http://live.dxhmt.cn:9081/tv/11327-1.m3u8
深圳蛇口,difang,官方,http://218.17.99.211:82/hls/d4encs75.m3u8
沈丘HD,difang,河南大象融媒,http://live.dxhmt.cn:9081/tv/11624-1.m3u8
沈阳新闻综合,difang,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/hls142.m3u8
沈阳新闻综合,difang,河南科技大学[v6],http://hdtv.haust.edu.cn/hls/hls9.m3u8
嵊州综合,difang,官方,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
寿光蔬菜HD,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001045/index.m3u8
寿光蔬菜HD,difang,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00001045/index.m3u8
寿光新闻,difang,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00001000/index.m3u8
